6898, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 3, 1, 3
11997, forest, byg:forgotten_forest, CREATURE, naturalist:cardinal, 3, 1, 3
11998, forest, byg:forgotten_forest, CREATURE, naturalist:robin, 3, 1, 3
11999, forest, byg:forgotten_forest, CREATURE, minecraft:rabbit, 3, 1, 3
12000, forest, byg:forgotten_forest, CREATURE, minecraft:fox, 3, 1, 3
12001, forest, byg:forgotten_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
12002, forest, byg:forgotten_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
12003, forest, byg:forgotten_forest, CREATURE, alexsmobs:crow, 3, 1, 3
12004, forest, byg:forgotten_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
12005, forest, byg:forgotten_forest, AMBIENT, minecraft:bat, 3, 1, 3
12006, forest, byg:forgotten_forest, AMBIENT, mowziesmobs:lantern, 3, 1, 3
12007, forest, byg:forgotten_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
12008, forest, byg:forgotten_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
12009, forest, byg:forgotten_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12010, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12011, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12012, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12013, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12014, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12015, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12016, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12017, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
12018, forest, byg:forgotten_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
12019, forest, byg:forgotten_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12020, forest, byg:forgotten_forest, fireflies, naturalist:firefly, 3, 1, 3
12021, plains, byg:temperate_grove, MONSTER, minecraft:spider, 3, 1, 3
12022, plains, byg:temperate_grove, MONSTER, minecraft:zombie, 3, 1, 3
12023, plains, byg:temperate_grove, MONSTER, minecraft:zombie_villager, 1, 1, 3
12024, plains, byg:temperate_grove, MONSTER, minecraft:skeleton, 3, 1, 3
12025, plains, byg:temperate_grove, MONSTER, minecraft:creeper, 3, 1, 3
12026, plains, byg:temperate_grove, MONSTER, minecraft:slime, 3, 1, 3
12027, plains, byg:temperate_grove, MONSTER, minecraft:enderman, 1, 1, 3
12028, plains, byg:temperate_grove, MONSTER, minecraft:witch, 1, 1, 3
12029, plains, byg:temperate_grove, MONSTER, mowziesmobs:grottol, 3, 1, 3
12030, plains, byg:temperate_grove, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12031, plains, byg:temperate_grove, MONSTER, quark:stoneling, 3, 1, 3
12032, plains, byg:temperate_grove, MONSTER, quark:toretoise, 3, 1, 3
12033, plains, byg:temperate_grove, CREATURE, minecraft:sheep, 3, 1, 3
12034, plains, byg:temperate_grove, CREATURE, minecraft:pig, 3, 1, 3
12035, plains, byg:temperate_grove, CREATURE, minecraft:chicken, 3, 1, 3
12036, plains, byg:temperate_grove, CREATURE, minecraft:cow, 3, 1, 3
12037, plains, byg:temperate_grove, CREATURE, crittersandcompanions:ferret, 3, 1, 3
12038, plains, byg:temperate_grove, CREATURE, naturalist:snail, 3, 1, 3
12039, plains, byg:temperate_grove, CREATURE, naturalist:butterfly, 3, 1, 3
12040, plains, byg:temperate_grove, CREATURE, naturalist:snake, 3, 1, 3
12041, plains, byg:temperate_grove, CREATURE, naturalist:robin, 3, 1, 3
12042, plains, byg:temperate_grove, CREATURE, alexsmobs:raccoon, 3, 1, 3
12043, plains, byg:temperate_grove, CREATURE, alexsmobs:crow, 3, 1, 3
12044, plains, byg:temperate_grove, CREATURE, alexsmobs:bison, 3, 1, 3
12045, plains, byg:temperate_grove, AMBIENT, minecraft:bat, 3, 1, 3
12046, plains, byg:temperate_grove, AMBIENT, alexsmobs:fly, 3, 1, 3
12047, plains, byg:temperate_grove, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12048, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12049, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12050, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12051, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12052, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12053, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12054, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12055, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
12056, plains, byg:temperate_grove, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
12057, plains, byg:temperate_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12058, plains, byg:temperate_grove, fireflies, naturalist:firefly, 3, 1, 3
12059, jungle, byg:guiana_shield, MONSTER, minecraft:spider, 3, 1, 3
12060, jungle, byg:guiana_shield, MONSTER, minecraft:zombie, 3, 1, 3
12061, jungle, byg:guiana_shield, MONSTER, minecraft:zombie_villager, 1, 1, 3
12062, jungle, byg:guiana_shield, MONSTER, minecraft:skeleton, 3, 1, 3
12063, jungle, byg:guiana_shield, MONSTER, minecraft:slime, 3, 1, 3
12064, jungle, byg:guiana_shield, MONSTER, minecraft:enderman, 1, 1, 3
12065, jungle, byg:guiana_shield, MONSTER, minecraft:witch, 1, 1, 3
12066, jungle, byg:guiana_shield, MONSTER, minecraft:ocelot, 3, 1, 3
12067, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:jungle_creeper, 3, 1, 3
12068, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:bamboo_creeper, 3, 1, 3
12069, jungle, byg:guiana_shield, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12070, jungle, byg:guiana_shield, MONSTER, mowziesmobs:foliaath, 3, 1, 3
12071, jungle, byg:guiana_shield, MONSTER, mowziesmobs:grottol, 3, 1, 3
12072, jungle, byg:guiana_shield, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12073, jungle, byg:guiana_shield, MONSTER, quark:stoneling, 3, 1, 3
12074, jungle, byg:guiana_shield, MONSTER, quark:toretoise, 3, 1, 3
12075, jungle, byg:guiana_shield, CREATURE, minecraft:sheep, 3, 1, 3
12076, jungle, byg:guiana_shield, CREATURE, minecraft:pig, 3, 1, 3
12077, jungle, byg:guiana_shield, CREATURE, minecraft:chicken, 3, 1, 3
12078, jungle, byg:guiana_shield, CREATURE, minecraft:cow, 3, 1, 3
12079, jungle, byg:guiana_shield, CREATURE, minecraft:parrot, 3, 1, 3
12080, jungle, byg:guiana_shield, CREATURE, minecraft:chicken, 3, 1, 3
12081, jungle, byg:guiana_shield, CREATURE, aquaculture:arrau_turtle, 3, 1, 3
12082, jungle, byg:guiana_shield, CREATURE, crittersandcompanions:red_panda, 3, 1, 3
12083, jungle, byg:guiana_shield, CREATURE, naturalist:coral_snake, 3, 1, 3
12084, jungle, byg:guiana_shield, CREATURE, naturalist:hippo, 3, 1, 3
12085, jungle, byg:guiana_shield, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
12086, jungle, byg:guiana_shield, CREATURE, alexsmobs:hummingbird, 3, 1, 3
12087, jungle, byg:guiana_shield, CREATURE, alexsmobs:sunbird, 3, 1, 3
12088, jungle, byg:guiana_shield, CREATURE, alexsmobs:gorilla, 3, 1, 3
12089, jungle, byg:guiana_shield, CREATURE, alexsmobs:capuchin_monkey, 3, 1, 3
12090, jungle, byg:guiana_shield, CREATURE, alexsmobs:raccoon, 3, 1, 3
12091, jungle, byg:guiana_shield, CREATURE, alexsmobs:crow, 3, 1, 3
12092, jungle, byg:guiana_shield, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
12093, jungle, byg:guiana_shield, CREATURE, alexsmobs:bald_eagle, 3, 1, 3
12094, jungle, byg:guiana_shield, CREATURE, alexsmobs:toucan, 3, 1, 3
12095, jungle, byg:guiana_shield, CREATURE, alexsmobs:anteater, 3, 1, 3
12096, jungle, byg:guiana_shield, CREATURE, quark:shiba, 3, 1, 3
12097, jungle, byg:guiana_shield, AMBIENT, minecraft:bat, 3, 1, 3
12098, jungle, byg:guiana_shield, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
12099, jungle, byg:guiana_shield, AMBIENT, alexsmobs:fly, 3, 1, 3
12100, jungle, byg:guiana_shield, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12101, jungle, byg:guiana_shield, WATER_AMBIENT, aquaculture:arapaima, 3, 1, 3
12102, jungle, byg:guiana_shield, WATER_AMBIENT, aquaculture:tambaqui, 3, 1, 3
12103, jungle, byg:guiana_shield, WATER_AMBIENT, aquaculture:piranha, 3, 1, 3
12104, jungle, byg:guiana_shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12105, mountain, byg:howling_peaks, MONSTER, minecraft:spider, 3, 1, 3
12106, mountain, byg:howling_peaks, MONSTER, minecraft:skeleton, 3, 1, 3
12107, mountain, byg:howling_peaks, MONSTER, minecraft:slime, 3, 1, 3
12108, mountain, byg:howling_peaks, MONSTER, minecraft:enderman, 1, 1, 3
12109, mountain, byg:howling_peaks, MONSTER, minecraft:witch, 1, 1, 3
12110, mountain, byg:howling_peaks, MONSTER, creeperoverhaul:hills_creeper, 3, 1, 3
12111, mountain, byg:howling_peaks, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12112, mountain, byg:howling_peaks, MONSTER, mowziesmobs:grottol, 3, 1, 3
12113, mountain, byg:howling_peaks, MONSTER, quark:stoneling, 3, 1, 3
12114, mountain, byg:howling_peaks, MONSTER, quark:toretoise, 3, 1, 3
12115, mountain, byg:howling_peaks, CREATURE, minecraft:sheep, 3, 1, 3
12116, mountain, byg:howling_peaks, CREATURE, minecraft:pig, 3, 1, 3
12117, mountain, byg:howling_peaks, CREATURE, minecraft:chicken, 3, 1, 3
12118, mountain, byg:howling_peaks, CREATURE, minecraft:cow, 3, 1, 3
12119, mountain, byg:howling_peaks, CREATURE, minecraft:rabbit, 3, 1, 3
12120, mountain, byg:howling_peaks, CREATURE, minecraft:fox, 3, 1, 3
12121, mountain, byg:howling_peaks, CREATURE, naturalist:snail, 3, 1, 3
12122, mountain, byg:howling_peaks, CREATURE, naturalist:canary, 3, 1, 3
12123, mountain, byg:howling_peaks, CREATURE, naturalist:robin, 3, 1, 3
12124, mountain, byg:howling_peaks, AMBIENT, minecraft:bat, 3, 1, 3
12125, jungle, byg:jacaranda_forest, MONSTER, minecraft:spider, 3, 1, 3
12126, jungle, byg:jacaranda_forest, MONSTER, minecraft:zombie, 3, 1, 3
12127, jungle, byg:jacaranda_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
12128, jungle, byg:jacaranda_forest, MONSTER, minecraft:skeleton, 3, 1, 3
12129, jungle, byg:jacaranda_forest, MONSTER, minecraft:slime, 3, 1, 3
12130, jungle, byg:jacaranda_forest, MONSTER, minecraft:enderman, 1, 1, 3
12131, jungle, byg:jacaranda_forest, MONSTER, minecraft:witch, 1, 1, 3
12132, jungle, byg:jacaranda_forest, MONSTER, creeperoverhaul:jungle_creeper, 3, 1, 3
12133, jungle, byg:jacaranda_forest, MONSTER, creeperoverhaul:bamboo_creeper, 3, 1, 3
12134, jungle, byg:jacaranda_forest, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12135, jungle, byg:jacaranda_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
12136, jungle, byg:jacaranda_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12137, jungle, byg:jacaranda_forest, MONSTER, quark:stoneling, 3, 1, 3
12138, jungle, byg:jacaranda_forest, MONSTER, quark:toretoise, 3, 1, 3
12139, jungle, byg:jacaranda_forest, CREATURE, minecraft:sheep, 3, 1, 3
12140, jungle, byg:jacaranda_forest, CREATURE, minecraft:pig, 3, 1, 3
12141, jungle, byg:jacaranda_forest, CREATURE, minecraft:chicken, 3, 1, 3
12142, jungle, byg:jacaranda_forest, CREATURE, minecraft:cow, 3, 1, 3
12143, jungle, byg:jacaranda_forest, CREATURE, minecraft:wolf, 3, 1, 3
12144, jungle, byg:jacaranda_forest, CREATURE, crittersandcompanions:red_panda, 3, 1, 3
12145, jungle, byg:jacaranda_forest, CREATURE, naturalist:coral_snake, 3, 1, 3
12146, jungle, byg:jacaranda_forest, CREATURE, naturalist:hippo, 3, 1, 3
12147, jungle, byg:jacaranda_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
12148, jungle, byg:jacaranda_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
12149, jungle, byg:jacaranda_forest, CREATURE, alexsmobs:crow, 3, 1, 3
12150, jungle, byg:jacaranda_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
12151, jungle, byg:jacaranda_forest, AMBIENT, minecraft:bat, 3, 1, 3
12152, jungle, byg:jacaranda_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
12153, jungle, byg:jacaranda_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
12154, jungle, byg:jacaranda_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12155, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12156, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12157, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12158, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12159, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12160, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12161, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12162, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
12163, jungle, byg:jacaranda_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
12164, jungle, byg:jacaranda_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12165, taiga, byg:maple_taiga, MONSTER, minecraft:spider, 3, 1, 3
12166, taiga, byg:maple_taiga, MONSTER, minecraft:zombie, 3, 1, 3
12167, taiga, byg:maple_taiga, MONSTER, minecraft:zombie_villager, 1, 1, 3
12168, taiga, byg:maple_taiga, MONSTER, minecraft:skeleton, 3, 1, 3
12169, taiga, byg:maple_taiga, MONSTER, minecraft:slime, 3, 1, 3
12170, taiga, byg:maple_taiga, MONSTER, minecraft:enderman, 1, 1, 3
12171, taiga, byg:maple_taiga, MONSTER, minecraft:witch, 1, 1, 3
12172, taiga, byg:maple_taiga, MONSTER, creeperoverhaul:spruce_creeper, 3, 1, 3
12173, taiga, byg:maple_taiga, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12174, taiga, byg:maple_taiga, MONSTER, mowziesmobs:grottol, 3, 1, 3
12175, taiga, byg:maple_taiga, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12176, taiga, byg:maple_taiga, MONSTER, quark:stoneling, 3, 1, 3
12177, taiga, byg:maple_taiga, MONSTER, quark:toretoise, 3, 1, 3
12178, taiga, byg:maple_taiga, CREATURE, minecraft:sheep, 3, 1, 3
12179, taiga, byg:maple_taiga, CREATURE, minecraft:pig, 3, 1, 3
12180, taiga, byg:maple_taiga, CREATURE, minecraft:chicken, 3, 1, 3
12181, taiga, byg:maple_taiga, CREATURE, minecraft:cow, 3, 1, 3
12182, taiga, byg:maple_taiga, CREATURE, naturalist:bear, 3, 1, 3
12183, taiga, byg:maple_taiga, CREATURE, naturalist:bluejay, 3, 1, 3
12184, taiga, byg:maple_taiga, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
12185, taiga, byg:maple_taiga, CREATURE, alexsmobs:raccoon, 3, 1, 3
12186, taiga, byg:maple_taiga, CREATURE, alexsmobs:crow, 3, 1, 3
12187, taiga, byg:maple_taiga, AMBIENT, minecraft:bat, 3, 1, 3
12188, taiga, byg:maple_taiga, AMBIENT, alexsmobs:fly, 3, 1, 3
12189, taiga, byg:maple_taiga, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12190, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12191, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12192, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12193, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12194, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12195, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12196, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12197, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
12198, taiga, byg:maple_taiga, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
12199, taiga, byg:maple_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12200, plains, byg:coconino_meadow, MONSTER, minecraft:spider, 3, 1, 3
12201, plains, byg:coconino_meadow, MONSTER, minecraft:zombie, 3, 1, 3
12202, plains, byg:coconino_meadow, MONSTER, minecraft:zombie_villager, 1, 1, 3
12203, plains, byg:coconino_meadow, MONSTER, minecraft:skeleton, 3, 1, 3
12204, plains, byg:coconino_meadow, MONSTER, minecraft:creeper, 3, 1, 3
12205, plains, byg:coconino_meadow, MONSTER, minecraft:slime, 3, 1, 3
12206, plains, byg:coconino_meadow, MONSTER, minecraft:enderman, 1, 1, 3
12207, plains, byg:coconino_meadow, MONSTER, minecraft:witch, 1, 1, 3
12208, plains, byg:coconino_meadow, MONSTER, mowziesmobs:grottol, 3, 1, 3
12209, plains, byg:coconino_meadow, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12210, plains, byg:coconino_meadow, MONSTER, quark:stoneling, 3, 1, 3
12211, plains, byg:coconino_meadow, MONSTER, quark:toretoise, 3, 1, 3
12212, plains, byg:coconino_meadow, CREATURE, minecraft:cow, 3, 1, 3
12213, plains, byg:coconino_meadow, CREATURE, crittersandcompanions:ferret, 3, 1, 3
12214, plains, byg:coconino_meadow, CREATURE, naturalist:snail, 3, 1, 3
12215, plains, byg:coconino_meadow, CREATURE, naturalist:butterfly, 3, 1, 3
12216, plains, byg:coconino_meadow, CREATURE, naturalist:snake, 3, 1, 3
12217, plains, byg:coconino_meadow, CREATURE, naturalist:robin, 3, 1, 3
12218, plains, byg:coconino_meadow, CREATURE, alexsmobs:raccoon, 3, 1, 3
12219, plains, byg:coconino_meadow, CREATURE, alexsmobs:crow, 3, 1, 3
12220, plains, byg:coconino_meadow, CREATURE, alexsmobs:bison, 3, 1, 3
12221, plains, byg:coconino_meadow, AMBIENT, minecraft:bat, 3, 1, 3
12222, plains, byg:coconino_meadow, AMBIENT, alexsmobs:fly, 3, 1, 3
12223, plains, byg:coconino_meadow, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12224, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12225, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12226, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12227, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12228, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12229, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12230, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12231, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
12232, plains, byg:coconino_meadow, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
12233, plains, byg:coconino_meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12234, plains, byg:coconino_meadow, fireflies, naturalist:firefly, 3, 1, 3
12235, desert, byg:mojave_desert, MONSTER, minecraft:spider, 3, 1, 3
12236, desert, byg:mojave_desert, MONSTER, minecraft:skeleton, 3, 1, 3
12237, desert, byg:mojave_desert, MONSTER, minecraft:slime, 3, 1, 3
12238, desert, byg:mojave_desert, MONSTER, minecraft:enderman, 1, 1, 3
12239, desert, byg:mojave_desert, MONSTER, minecraft:witch, 1, 1, 3
12240, desert, byg:mojave_desert, MONSTER, minecraft:zombie, 3, 1, 3
12241, desert, byg:mojave_desert, MONSTER, minecraft:zombie_villager, 1, 1, 3
12242, desert, byg:mojave_desert, MONSTER, minecraft:husk, 3, 1, 3
12243, desert, byg:mojave_desert, MONSTER, creeperoverhaul:desert_creeper, 3, 1, 3
12244, desert, byg:mojave_desert, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12245, desert, byg:mojave_desert, MONSTER, mowziesmobs:grottol, 3, 1, 3
12246, desert, byg:mojave_desert, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12247, desert, byg:mojave_desert, MONSTER, alexsmobs:guster, 3, 1, 3
12248, desert, byg:mojave_desert, MONSTER, quark:stoneling, 3, 1, 3
12249, desert, byg:mojave_desert, MONSTER, quark:toretoise, 3, 1, 3
12250, desert, byg:mojave_desert, CREATURE, naturalist:rattlesnake, 3, 1, 3
12251, desert, byg:mojave_desert, CREATURE, naturalist:cardinal, 3, 1, 3
12252, desert, byg:mojave_desert, CREATURE, naturalist:vulture, 3, 1, 3
12253, desert, byg:mojave_desert, CREATURE, alexsmobs:roadrunner, 3, 1, 3
12254, desert, byg:mojave_desert, CREATURE, alexsmobs:rattlesnake, 3, 1, 3
12255, desert, byg:mojave_desert, CREATURE, alexsmobs:tarantula_hawk, 3, 1, 3
12256, desert, byg:mojave_desert, AMBIENT, alexsmobs:fly, 3, 1, 3
12257, desert, byg:mojave_desert, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12258, desert, byg:mojave_desert, AMBIENT, alexsmobs:jerboa, 3, 1, 3
12259, desert, byg:mojave_desert, WATER_AMBIENT, aquaculture:bayad, 3, 1, 3
12260, desert, byg:mojave_desert, WATER_AMBIENT, aquaculture:synodontis, 3, 1, 3
12261, desert, byg:mojave_desert, WATER_AMBIENT, aquaculture:capitaine, 3, 1, 3
12262, desert, byg:mojave_desert, WATER_AMBIENT, aquaculture:boulti, 3, 1, 3
12263, desert, byg:mojave_desert, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
12264, icy, byg:cardinal_tundra, MONSTER, minecraft:spider, 3, 1, 3
12265, icy, byg:cardinal_tundra, MONSTER, minecraft:zombie, 3, 1, 3
12266, icy, byg:cardinal_tundra, MONSTER, minecraft:zombie_villager, 1, 1, 3
12267, icy, byg:cardinal_tundra, MONSTER, minecraft:slime, 3, 1, 3
12268, icy, byg:cardinal_tundra, MONSTER, minecraft:enderman, 1, 1, 3
12269, icy, byg:cardinal_tundra, MONSTER, minecraft:witch, 1, 1, 3
12270, icy, byg:cardinal_tundra, MONSTER, minecraft:skeleton, 3, 1, 3
12271, icy, byg:cardinal_tundra, MONSTER, minecraft:stray, 3, 1, 3
12272, icy, byg:cardinal_tundra, MONSTER, creeperoverhaul:snowy_creeper, 3, 1, 3
12273, icy, byg:cardinal_tundra, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
12274, icy, byg:cardinal_tundra, MONSTER, mowziesmobs:grottol, 3, 1, 3
12275, icy, byg:cardinal_tundra, MONSTER, quark:stoneling, 3, 1, 3
12276, icy, byg:cardinal_tundra, MONSTER, quark:toretoise, 3, 1, 3
12277, icy, byg:cardinal_tundra, CREATURE, minecraft:rabbit, 3, 1, 3
12278, icy, byg:cardinal_tundra, CREATURE, minecraft:polar_bear, 3, 1, 3
12279, icy, byg:cardinal_tundra, CREATURE, naturalist:bluejay, 3, 1, 3
12280, icy, byg:cardinal_tundra, AMBIENT, minecraft:bat, 3, 1, 3
12281, plains, byg:orchard, MONSTER, minecraft:spider, 3, 1, 3
12282, plains, byg:orchard, MONSTER, minecraft:zombie, 3, 1, 3
12283, plains, byg:orchard, MONSTER, minecraft:zombie_villager, 1, 1, 3
12284, plains, byg:orchard, MONSTER, minecraft:skeleton, 3, 1, 3
12285, plains, byg:orchard, MONSTER, minecraft:creeper, 3, 1, 3
12286, plains, byg:orchard, MONSTER, minecraft:slime, 3, 1, 3
12287, plains, byg:orchard, MONSTER, minecraft:enderman, 1, 1, 3
12288, plains, byg:orchard, MONSTER, minecraft:witch, 1, 1, 3
12289, plains, byg:orchard, MONSTER, mowziesmobs:grottol, 3, 1, 3
12290, plains, byg:orchard, MONSTER, alexsmobs:centipede_head, 3, 1, 3
12291, plains, byg:orchard, MONSTER, quark:stoneling, 3, 1, 3
12292, plains, byg:orchard, MONSTER, quark:toretoise, 3, 1, 3
12293, plains, byg:orchard, CREATURE, minecraft:sheep, 3, 1, 3
12294, plains, byg:orchard, CREATURE, minecraft:pig, 3, 1, 3
12295, plains, byg:orchard, CREATURE, minecraft:chicken, 3, 1, 3
12296, plains, byg:orchard, CREATURE, minecraft:cow, 3, 1, 3
12297, plains, byg:orchard, CREATURE, crittersandcompanions:ferret, 3, 1, 3
12298, plains, byg:orchard, CREATURE, naturalist:snail, 3, 1, 3
12299, plains, byg:orchard, CREATURE, naturalist:butterfly, 3, 1, 3
12300, plains, byg:orchard, CREATURE, naturalist:snake, 3, 1, 3
12301, plains, byg:orchard, CREATURE, naturalist:robin, 3, 1, 3
12302, plains, byg:orchard, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
12303, plains, byg:orchard, CREATURE, alexsmobs:raccoon, 3, 1, 3
12304, plains, byg:orchard, CREATURE, alexsmobs:crow, 3, 1, 3
12305, plains, byg:orchard, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
12306, plains, byg:orchard, CREATURE, alexsmobs:bison, 3, 1, 3
12307, plains, byg:orchard, AMBIENT, minecraft:bat, 3, 1, 3
12308, plains, byg:orchard, AMBIENT, alexsmobs:fly, 3, 1, 3
12309, plains, byg:orchard, AMBIENT, alexsmobs:cockroach, 3, 1, 3
12310, plains, byg:orchard, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
12311, plains, byg:orchard, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
12312, plains, byg:orchard, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
12313, plains, byg:orchard, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
12314, plains, byg:orchard, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
12315, plains, byg:orchard, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
12316, plains, byg:orchard, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
12317, plains, byg:orchard, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
