1, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 2, 1, 1
6308, taiga, byg:zelkova_forest, MONSTER, minecraft:slime, 15, 4, 4
6309, taiga, byg:zelkova_forest, MONSTER, minecraft:enderman, 1, 1, 4
6310, taiga, byg:zelkova_forest, MONSTER, minecraft:witch, 1, 1, 1
6311, taiga, byg:zelkova_forest, MONSTER, creeperoverhaul:spruce_creeper, 15, 2, 2
6312, taiga, byg:zelkova_forest, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6313, taiga, byg:zelkova_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
6314, taiga, byg:zelkova_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
6315, taiga, byg:zelkova_forest, MONSTER, quark:stoneling, 15, 1, 1
6316, taiga, byg:zelkova_forest, MONSTER, quark:toretoise, 15, 2, 4
6317, taiga, byg:zelkova_forest, CREATURE, minecraft:sheep, 12, 4, 4
6318, taiga, byg:zelkova_forest, CREATURE, minecraft:pig, 10, 4, 4
6319, taiga, byg:zelkova_forest, CREATURE, minecraft:chicken, 10, 4, 4
6320, taiga, byg:zelkova_forest, CREATURE, minecraft:cow, 8, 4, 4
6321, taiga, byg:zelkova_forest, CREATURE, minecraft:wolf, 5, 4, 4
6322, taiga, byg:zelkova_forest, CREATURE, naturalist:bear, 1, 1, 2
6323, taiga, byg:zelkova_forest, CREATURE, naturalist:bluejay, 6, 1, 4
6324, taiga, byg:zelkova_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
6325, taiga, byg:zelkova_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
6326, taiga, byg:zelkova_forest, CREATURE, alexsmobs:crow, 10, 3, 5
6327, taiga, byg:zelkova_forest, AMBIENT, minecraft:bat, 10, 8, 8
6328, taiga, byg:zelkova_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
6329, taiga, byg:zelkova_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
6330, taiga, byg:zelkova_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6331, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
6332, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
6333, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
6334, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
6335, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
6336, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
6337, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
6338, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
6339, taiga, byg:zelkova_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
6340, taiga, byg:zelkova_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
6341, beach, byg:windswept_beach, MONSTER, minecraft:spider, 15, 4, 4
6342, beach, byg:windswept_beach, MONSTER, minecraft:husk, 15, 4, 4
6343, beach, byg:windswept_beach, MONSTER, minecraft:zombie_villager, 1, 1, 1
6344, beach, byg:windswept_beach, MONSTER, minecraft:skeleton, 15, 4, 4
6345, beach, byg:windswept_beach, MONSTER, minecraft:slime, 15, 4, 4
6346, beach, byg:windswept_beach, MONSTER, minecraft:enderman, 1, 1, 4
6347, beach, byg:windswept_beach, MONSTER, minecraft:witch, 1, 1, 1
6348, beach, byg:windswept_beach, MONSTER, creeperoverhaul:beach_creeper, 15, 2, 2
6349, beach, byg:windswept_beach, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6350, beach, byg:windswept_beach, MONSTER, mowziesmobs:grottol, 2, 1, 1
6351, beach, byg:windswept_beach, MONSTER, quark:stoneling, 15, 1, 1
6352, beach, byg:windswept_beach, MONSTER, quark:toretoise, 15, 2, 4
6353, beach, byg:windswept_beach, CREATURE, minecraft:rabbit, 4, 2, 3
6354, beach, byg:windswept_beach, CREATURE, naturalist:coral_snake, 3, 1, 1
6355, beach, byg:windswept_beach, AMBIENT, minecraft:bat, 10, 8, 8
6356, beach, byg:windswept_beach, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6357, beach, byg:rainbow_beach, MONSTER, minecraft:spider, 15, 4, 4
6358, beach, byg:rainbow_beach, MONSTER, minecraft:zombie, 15, 4, 4
6359, beach, byg:rainbow_beach, MONSTER, minecraft:zombie_villager, 1, 1, 1
6360, beach, byg:rainbow_beach, MONSTER, minecraft:skeleton, 15, 4, 4
6361, beach, byg:rainbow_beach, MONSTER, minecraft:slime, 15, 4, 4
6362, beach, byg:rainbow_beach, MONSTER, minecraft:enderman, 1, 1, 4
6363, beach, byg:rainbow_beach, MONSTER, minecraft:witch, 1, 1, 1
6364, beach, byg:rainbow_beach, MONSTER, creeperoverhaul:beach_creeper, 15, 2, 2
6365, beach, byg:rainbow_beach, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6366, beach, byg:rainbow_beach, MONSTER, mowziesmobs:grottol, 2, 1, 1
6367, beach, byg:rainbow_beach, MONSTER, quark:stoneling, 15, 1, 1
6368, beach, byg:rainbow_beach, MONSTER, quark:toretoise, 15, 2, 4
6369, beach, byg:rainbow_beach, CREATURE, naturalist:coral_snake, 3, 1, 1
6370, beach, byg:rainbow_beach, AMBIENT, minecraft:bat, 10, 8, 8
6371, beach, byg:rainbow_beach, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6372, beach, byg:basalt_barrera, MONSTER, minecraft:spider, 15, 4, 4
6373, beach, byg:basalt_barrera, MONSTER, minecraft:zombie, 15, 4, 4
6374, beach, byg:basalt_barrera, MONSTER, minecraft:zombie_villager, 1, 1, 1
6375, beach, byg:basalt_barrera, MONSTER, minecraft:skeleton, 15, 4, 4
6376, beach, byg:basalt_barrera, MONSTER, minecraft:slime, 15, 4, 4
6377, beach, byg:basalt_barrera, MONSTER, minecraft:enderman, 1, 1, 4
6378, beach, byg:basalt_barrera, MONSTER, minecraft:witch, 1, 1, 1
6379, beach, byg:basalt_barrera, MONSTER, creeperoverhaul:beach_creeper, 15, 2, 2
6380, beach, byg:basalt_barrera, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6381, beach, byg:basalt_barrera, MONSTER, mowziesmobs:grottol, 2, 1, 1
6382, beach, byg:basalt_barrera, MONSTER, quark:stoneling, 15, 1, 1
6383, beach, byg:basalt_barrera, MONSTER, quark:toretoise, 15, 2, 4
6384, beach, byg:basalt_barrera, CREATURE, naturalist:coral_snake, 3, 1, 1
6385, beach, byg:basalt_barrera, AMBIENT, minecraft:bat, 10, 8, 8
6386, beach, byg:basalt_barrera, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6387, extreme_hills, byg:dacite_shore, MONSTER, minecraft:spider, 15, 4, 4
6388, extreme_hills, byg:dacite_shore, MONSTER, minecraft:zombie, 15, 4, 4
6389, extreme_hills, byg:dacite_shore, MONSTER, minecraft:zombie_villager, 1, 1, 1
6390, extreme_hills, byg:dacite_shore, MONSTER, minecraft:skeleton, 15, 4, 4
6391, extreme_hills, byg:dacite_shore, MONSTER, minecraft:slime, 15, 4, 4
6392, extreme_hills, byg:dacite_shore, MONSTER, minecraft:enderman, 1, 1, 4
6393, extreme_hills, byg:dacite_shore, MONSTER, minecraft:witch, 1, 1, 1
6394, extreme_hills, byg:dacite_shore, MONSTER, creeperoverhaul:hills_creeper, 15, 2, 2
6395, extreme_hills, byg:dacite_shore, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
6396, extreme_hills, byg:dacite_shore, MONSTER, mowziesmobs:grottol, 2, 1, 1
6397, extreme_hills, byg:dacite_shore, MONSTER, quark:stoneling, 15, 1, 1
6398, extreme_hills, byg:dacite_shore, MONSTER, quark:toretoise, 15, 2, 4
6399, extreme_hills, byg:dacite_shore, CREATURE, minecraft:sheep, 12, 4, 4
6400, extreme_hills, byg:dacite_shore, CREATURE, minecraft:wolf, 8, 4, 4
6401, extreme_hills, byg:dacite_shore, CREATURE, minecraft:rabbit, 4, 2, 3
6402, extreme_hills, byg:dacite_shore, CREATURE, minecraft:fox, 8, 2, 4
6403, extreme_hills, byg:dacite_shore, CREATURE, naturalist:snail, 2, 1, 3
6404, extreme_hills, byg:dacite_shore, CREATURE, naturalist:bluejay, 6, 1, 4
6405, extreme_hills, byg:dacite_shore, CREATURE, naturalist:canary, 6, 1, 4
6406, extreme_hills, byg:dacite_shore, AMBIENT, minecraft:bat, 10, 8, 8
6407, extreme_hills, byg:dacite_shore, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6408, nether, byg:brimstone_caverns, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6409, nether, byg:brimstone_caverns, MONSTER, minecraft:magma_cube, 15, 2, 5
6410, nether, byg:brimstone_caverns, MONSTER, minecraft:piglin, 15, 4, 4
6411, nether, byg:brimstone_caverns, MONSTER, mowziesmobs:grottol, 2, 1, 1
6412, nether, byg:brimstone_caverns, MONSTER, quark:stoneling, 15, 1, 1
6413, nether, byg:brimstone_caverns, MONSTER, quark:toretoise, 15, 2, 4
6414, nether, byg:brimstone_caverns, MONSTER, minecraft:ghast, 0, 4, 4
6415, nether, byg:brimstone_caverns, CREATURE, minecraft:strider, 15, 1, 2
6416, nether, byg:brimstone_caverns, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6417, nether, byg:crimson_gardens, MONSTER, minecraft:hoglin, 9, 3, 4
6418, nether, byg:crimson_gardens, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6419, nether, byg:crimson_gardens, MONSTER, minecraft:magma_cube, 15, 2, 5
6420, nether, byg:crimson_gardens, MONSTER, minecraft:piglin, 15, 4, 4
6421, nether, byg:crimson_gardens, MONSTER, mowziesmobs:grottol, 2, 1, 1
6422, nether, byg:crimson_gardens, MONSTER, alexsmobs:crimson_mosquito, 15, 4, 4
6423, nether, byg:crimson_gardens, MONSTER, quark:stoneling, 15, 1, 1
6424, nether, byg:crimson_gardens, MONSTER, quark:toretoise, 15, 2, 4
6425, nether, byg:crimson_gardens, MONSTER, minecraft:ghast, 0, 4, 4
6426, nether, byg:crimson_gardens, CREATURE, minecraft:strider, 15, 1, 2
6427, nether, byg:crimson_gardens, CREATURE, alexsmobs:warped_toad, 15, 5, 5
6428, nether, byg:crimson_gardens, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6429, nether, byg:embur_bog, MONSTER, minecraft:blaze, 15, 2, 4
6430, nether, byg:embur_bog, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6431, nether, byg:embur_bog, MONSTER, minecraft:magma_cube, 15, 2, 5
6432, nether, byg:embur_bog, MONSTER, minecraft:piglin, 15, 4, 4
6433, nether, byg:embur_bog, MONSTER, mowziesmobs:grottol, 2, 1, 1
6434, nether, byg:embur_bog, MONSTER, quark:stoneling, 15, 1, 1
6435, nether, byg:embur_bog, MONSTER, quark:toretoise, 15, 2, 4
6436, nether, byg:embur_bog, MONSTER, minecraft:ghast, 0, 4, 4
6437, nether, byg:embur_bog, CREATURE, minecraft:strider, 15, 1, 2
6438, nether, byg:embur_bog, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6439, nether, byg:glowstone_gardens, MONSTER, minecraft:ghast, 15, 4, 4
6440, nether, byg:glowstone_gardens, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6441, nether, byg:glowstone_gardens, MONSTER, minecraft:magma_cube, 2, 4, 4
6442, nether, byg:glowstone_gardens, MONSTER, minecraft:enderman, 1, 4, 4
6443, nether, byg:glowstone_gardens, MONSTER, minecraft:piglin, 15, 4, 4
6444, nether, byg:glowstone_gardens, MONSTER, mowziesmobs:grottol, 2, 1, 1
6445, nether, byg:glowstone_gardens, MONSTER, quark:stoneling, 15, 1, 1
6446, nether, byg:glowstone_gardens, MONSTER, quark:toretoise, 15, 2, 4
6447, nether, byg:glowstone_gardens, CREATURE, minecraft:strider, 15, 1, 2
6448, nether, byg:glowstone_gardens, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6449, nether, byg:magma_wastes, MONSTER, minecraft:ghast, 15, 4, 4
6450, nether, byg:magma_wastes, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6451, nether, byg:magma_wastes, MONSTER, minecraft:magma_cube, 15, 2, 5
6452, nether, byg:magma_wastes, MONSTER, minecraft:enderman, 1, 4, 4
6453, nether, byg:magma_wastes, MONSTER, minecraft:piglin, 15, 4, 4
6454, nether, byg:magma_wastes, MONSTER, mowziesmobs:grottol, 2, 1, 1
6455, nether, byg:magma_wastes, MONSTER, quark:stoneling, 15, 1, 1
6456, nether, byg:magma_wastes, MONSTER, quark:toretoise, 15, 2, 4
6457, nether, byg:magma_wastes, CREATURE, minecraft:strider, 15, 1, 2
6458, nether, byg:magma_wastes, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6459, nether, byg:subzero_hypogeal, MONSTER, minecraft:ghast, 15, 4, 4
6460, nether, byg:subzero_hypogeal, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6461, nether, byg:subzero_hypogeal, MONSTER, minecraft:magma_cube, 2, 4, 4
6462, nether, byg:subzero_hypogeal, MONSTER, minecraft:enderman, 1, 4, 4
6463, nether, byg:subzero_hypogeal, MONSTER, minecraft:piglin, 15, 4, 4
6464, nether, byg:subzero_hypogeal, MONSTER, mowziesmobs:grottol, 2, 1, 1
6465, nether, byg:subzero_hypogeal, MONSTER, quark:stoneling, 15, 1, 1
6466, nether, byg:subzero_hypogeal, MONSTER, quark:toretoise, 15, 2, 4
6467, nether, byg:subzero_hypogeal, CREATURE, minecraft:strider, 15, 1, 2
6468, nether, byg:subzero_hypogeal, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6469, nether, byg:sythian_torrids, MONSTER, minecraft:ghast, 15, 4, 4
6470, nether, byg:sythian_torrids, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6471, nether, byg:sythian_torrids, MONSTER, minecraft:magma_cube, 2, 4, 4
6472, nether, byg:sythian_torrids, MONSTER, minecraft:enderman, 1, 4, 4
6473, nether, byg:sythian_torrids, MONSTER, minecraft:piglin, 15, 4, 4
6474, nether, byg:sythian_torrids, MONSTER, mowziesmobs:grottol, 2, 1, 1
6475, nether, byg:sythian_torrids, MONSTER, quark:stoneling, 15, 1, 1
6476, nether, byg:sythian_torrids, MONSTER, quark:toretoise, 15, 2, 4
6477, nether, byg:sythian_torrids, CREATURE, minecraft:strider, 15, 1, 2
6478, nether, byg:sythian_torrids, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6479, nether, byg:warped_desert, MONSTER, minecraft:ghast, 15, 4, 4
6480, nether, byg:warped_desert, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6481, nether, byg:warped_desert, MONSTER, minecraft:magma_cube, 2, 4, 4
6482, nether, byg:warped_desert, MONSTER, minecraft:enderman, 1, 4, 4
6483, nether, byg:warped_desert, MONSTER, minecraft:piglin, 15, 4, 4
6484, nether, byg:warped_desert, MONSTER, mowziesmobs:grottol, 2, 1, 1
6485, nether, byg:warped_desert, MONSTER, quark:stoneling, 15, 1, 1
6486, nether, byg:warped_desert, MONSTER, quark:toretoise, 15, 2, 4
6487, nether, byg:warped_desert, CREATURE, minecraft:strider, 15, 1, 2
6488, nether, byg:warped_desert, CREATURE, alexsmobs:warped_toad, 15, 5, 5
6489, nether, byg:warped_desert, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6490, nether, byg:wailing_garth, MONSTER, minecraft:ghast, 15, 4, 4
6491, nether, byg:wailing_garth, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6492, nether, byg:wailing_garth, MONSTER, minecraft:magma_cube, 2, 4, 4
6493, nether, byg:wailing_garth, MONSTER, minecraft:enderman, 1, 4, 4
6494, nether, byg:wailing_garth, MONSTER, minecraft:piglin, 15, 4, 4
6495, nether, byg:wailing_garth, MONSTER, mowziesmobs:grottol, 2, 1, 1
6496, nether, byg:wailing_garth, MONSTER, quark:stoneling, 15, 1, 1
6497, nether, byg:wailing_garth, MONSTER, quark:toretoise, 15, 2, 4
6498, nether, byg:wailing_garth, CREATURE, minecraft:strider, 15, 1, 2
6499, nether, byg:wailing_garth, CREATURE, minecraft:hoglin, 15, 1, 2
6500, nether, byg:wailing_garth, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6501, nether, byg:arisian_undergrowth, MONSTER, minecraft:ghast, 15, 4, 4
6502, nether, byg:arisian_undergrowth, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6503, nether, byg:arisian_undergrowth, MONSTER, minecraft:magma_cube, 15, 2, 5
6504, nether, byg:arisian_undergrowth, MONSTER, minecraft:enderman, 1, 4, 4
6505, nether, byg:arisian_undergrowth, MONSTER, minecraft:piglin, 15, 4, 4
6506, nether, byg:arisian_undergrowth, MONSTER, mowziesmobs:grottol, 2, 1, 1
6507, nether, byg:arisian_undergrowth, MONSTER, quark:stoneling, 15, 1, 1
6508, nether, byg:arisian_undergrowth, MONSTER, quark:toretoise, 15, 2, 4
6509, nether, byg:arisian_undergrowth, CREATURE, minecraft:strider, 15, 1, 2
6510, nether, byg:arisian_undergrowth, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6511, nether, byg:weeping_mire, MONSTER, minecraft:ghast, 15, 4, 4
6512, nether, byg:weeping_mire, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6513, nether, byg:weeping_mire, MONSTER, minecraft:magma_cube, 2, 4, 4
6514, nether, byg:weeping_mire, MONSTER, minecraft:enderman, 1, 4, 4
6515, nether, byg:weeping_mire, MONSTER, minecraft:piglin, 15, 4, 4
6516, nether, byg:weeping_mire, MONSTER, mowziesmobs:grottol, 2, 1, 1
6517, nether, byg:weeping_mire, MONSTER, quark:stoneling, 15, 1, 1
6518, nether, byg:weeping_mire, MONSTER, quark:toretoise, 15, 2, 4
6519, nether, byg:weeping_mire, CREATURE, minecraft:strider, 15, 1, 2
6520, nether, byg:weeping_mire, CREATURE, minecraft:hoglin, 15, 1, 2
6521, nether, byg:weeping_mire, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6522, nether, byg:quartz_desert, MONSTER, minecraft:ghast, 15, 4, 4
6523, nether, byg:quartz_desert, MONSTER, minecraft:zombified_piglin, 15, 4, 4
6524, nether, byg:quartz_desert, MONSTER, minecraft:magma_cube, 2, 4, 4
6525, nether, byg:quartz_desert, MONSTER, minecraft:enderman, 1, 4, 4
6526, nether, byg:quartz_desert, MONSTER, minecraft:piglin, 15, 4, 4
6527, nether, byg:quartz_desert, MONSTER, mowziesmobs:grottol, 2, 1, 1
6528, nether, byg:quartz_desert, MONSTER, quark:stoneling, 15, 1, 1
6529, nether, byg:quartz_desert, MONSTER, quark:toretoise, 15, 2, 4
6530, nether, byg:quartz_desert, CREATURE, minecraft:strider, 15, 1, 2
6531, nether, byg:quartz_desert, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6532, the_end, byg:ivis_fields, MONSTER, minecraft:endermite, 5, 1, 2
6533, the_end, byg:ivis_fields, MONSTER, minecraft:enderman, 1, 1, 3
6534, the_end, byg:ivis_fields, MONSTER, mowziesmobs:grottol, 2, 1, 1
6535, the_end, byg:ivis_fields, MONSTER, quark:stoneling, 15, 1, 1
6536, the_end, byg:ivis_fields, MONSTER, quark:toretoise, 15, 2, 4
6537, the_end, byg:ivis_fields, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6538, the_end, byg:nightshade_forest, MONSTER, minecraft:endermite, 2, 1, 2
6539, the_end, byg:nightshade_forest, MONSTER, minecraft:enderman, 1, 1, 3
6540, the_end, byg:nightshade_forest, MONSTER, minecraft:phantom, 1, 1, 2
6541, the_end, byg:nightshade_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
6542, the_end, byg:nightshade_forest, MONSTER, quark:stoneling, 15, 1, 1
6543, the_end, byg:nightshade_forest, MONSTER, quark:toretoise, 15, 2, 4
6544, the_end, byg:nightshade_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6545, the_end, byg:ethereal_islands, MONSTER, minecraft:endermite, 5, 1, 2
6546, the_end, byg:ethereal_islands, MONSTER, minecraft:enderman, 1, 1, 3
6547, the_end, byg:ethereal_islands, MONSTER, mowziesmobs:grottol, 2, 1, 1
6548, the_end, byg:ethereal_islands, MONSTER, quark:stoneling, 15, 1, 1
6549, the_end, byg:ethereal_islands, MONSTER, quark:toretoise, 15, 2, 4
6550, the_end, byg:ethereal_islands, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6551, the_end, byg:viscal_isles, MONSTER, minecraft:endermite, 5, 1, 2
6552, the_end, byg:viscal_isles, MONSTER, minecraft:enderman, 1, 1, 3
6553, the_end, byg:viscal_isles, MONSTER, mowziesmobs:grottol, 2, 1, 1
6554, the_end, byg:viscal_isles, MONSTER, quark:stoneling, 15, 1, 1
6555, the_end, byg:viscal_isles, MONSTER, quark:toretoise, 15, 2, 4
6556, the_end, byg:viscal_isles, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6557, the_end, byg:bulbis_gardens, MONSTER, minecraft:endermite, 5, 1, 2
6558, the_end, byg:bulbis_gardens, MONSTER, minecraft:enderman, 1, 1, 3
6559, the_end, byg:bulbis_gardens, MONSTER, mowziesmobs:grottol, 2, 1, 1
6560, the_end, byg:bulbis_gardens, MONSTER, quark:stoneling, 15, 1, 1
6561, the_end, byg:bulbis_gardens, MONSTER, quark:toretoise, 15, 2, 4
6562, the_end, byg:bulbis_gardens, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6563, the_end, byg:shulkren_forest, MONSTER, minecraft:shulker, 1, 1, 1
6564, the_end, byg:shulkren_forest, MONSTER, minecraft:enderman, 1, 1, 3
6565, the_end, byg:shulkren_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
6566, the_end, byg:shulkren_forest, MONSTER, quark:stoneling, 15, 1, 1
6567, the_end, byg:shulkren_forest, MONSTER, quark:toretoise, 15, 2, 4
6568, the_end, byg:shulkren_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6569, the_end, byg:cryptic_wastes, MONSTER, minecraft:enderman, 1, 1, 3
6570, the_end, byg:cryptic_wastes, MONSTER, mowziesmobs:grottol, 2, 1, 1
6571, the_end, byg:cryptic_wastes, MONSTER, quark:stoneling, 15, 1, 1
6572, the_end, byg:cryptic_wastes, MONSTER, quark:toretoise, 15, 2, 4
6573, the_end, byg:cryptic_wastes, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6574, the_end, byg:imparius_grove, MONSTER, minecraft:endermite, 2, 1, 2
6575, the_end, byg:imparius_grove, MONSTER, minecraft:enderman, 1, 1, 3
6576, the_end, byg:imparius_grove, MONSTER, mowziesmobs:grottol, 2, 1, 1
6577, the_end, byg:imparius_grove, MONSTER, quark:stoneling, 15, 1, 1
6578, the_end, byg:imparius_grove, MONSTER, quark:toretoise, 15, 2, 4
6579, the_end, byg:imparius_grove, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
6580, none, blue_skies:calming_skies, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6581, none, blue_skies:calming_skies, MONSTER, blue_skies:polargeist, 2, 1, 1
6582, none, blue_skies:calming_skies, MONSTER, blue_skies:diophyde_prowler, 1, 1, 2
6583, none, blue_skies:calming_skies, CREATURE, blue_skies:stardust_ram, 8, 2, 4
6584, none, blue_skies:calming_skies, CREATURE, blue_skies:azulfo, 6, 4, 4
6585, none, blue_skies:brightlands, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6586, none, blue_skies:brightlands, MONSTER, blue_skies:crynocerous, 1, 1, 1
6587, none, blue_skies:brightlands, MONSTER, blue_skies:polargeist, 2, 1, 1
6588, none, blue_skies:brightlands, MONSTER, blue_skies:diophyde_prowler, 1, 1, 2
6589, none, blue_skies:brightlands, CREATURE, blue_skies:stardust_ram, 8, 2, 4
6590, none, blue_skies:brightlands, CREATURE, blue_skies:reindeer, 4, 2, 3
6591, none, blue_skies:brightlands, CREATURE, blue_skies:azulfo, 6, 4, 4
6592, none, blue_skies:slushlands, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6593, none, blue_skies:slushlands, MONSTER, blue_skies:polargeist, 2, 1, 1
6594, none, blue_skies:slushlands, MONSTER, blue_skies:shrumpty, 2, 1, 1
6595, none, blue_skies:slushlands, CREATURE, blue_skies:stardust_ram, 8, 2, 4
6596, none, blue_skies:slushlands, CREATURE, blue_skies:azulfo, 6, 4, 4
6597, none, blue_skies:frostbitten_forest, MONSTER, blue_skies:armored_frost_spirit, 3, 1, 1
6598, none, blue_skies:frostbitten_forest, MONSTER, blue_skies:polargeist, 2, 1, 1
6599, none, blue_skies:frostbitten_forest, MONSTER, blue_skies:diophyde_prowler, 1, 1, 1
6600, none, blue_skies:frostbitten_forest, CREATURE, blue_skies:snow_owl, 6, 2, 2
6601, none, blue_skies:peeking_ocean, MONSTER, blue_skies:armored_frost_spirit, 15, 2, 4
6602, none, blue_skies:peeking_ocean, MONSTER, blue_skies:whistleshell_crab, 15, 1, 1
6603, none, blue_skies:peeking_ocean, MONSTER, blue_skies:seclam, 10, 1, 1
6604, none, blue_skies:peeking_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
6605, none, blue_skies:peeking_ocean, WATER_AMBIENT, blue_skies:jelly_drifter, 5, 1, 3
6606, none, blue_skies:peeking_ocean, WATER_AMBIENT, blue_skies:grittle_flatfish, 5, 2, 3
6607, none, blue_skies:peeking_ocean, WATER_AMBIENT, blue_skies:municipal_monkfish, 15, 3, 6
6608, none, blue_skies:midday_shore, MONSTER, blue_skies:whistleshell_crab, 15, 1, 1
6609, none, blue_skies:unorthodox_valley, MONSTER, blue_skies:venom_spider, 7, 1, 1
6610, none, blue_skies:unorthodox_valley, MONSTER, blue_skies:emberback, 7, 1, 1
6611, none, blue_skies:unorthodox_valley, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6612, none, blue_skies:unorthodox_valley, CREATURE, blue_skies:cosmic_fox, 6, 1, 2
6613, none, blue_skies:unorthodox_valley, CREATURE, blue_skies:shade_monitor, 8, 2, 3
6614, none, blue_skies:shaded_woodlands, MONSTER, blue_skies:venom_spider, 7, 1, 1
6615, none, blue_skies:shaded_woodlands, MONSTER, blue_skies:nyctofly, 5, 1, 1
6616, none, blue_skies:shaded_woodlands, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6617, none, blue_skies:shaded_woodlands, CREATURE, blue_skies:cosmic_fox, 5, 4, 4
6618, none, blue_skies:shaded_woodlands, CREATURE, blue_skies:shade_monitor, 8, 2, 3
6619, none, blue_skies:shaded_woodlands, AMBIENT, blue_skies:firefly, 10, 3, 5
6620, none, blue_skies:crystal_dunes, MONSTER, blue_skies:venom_spider, 7, 1, 1
6621, none, blue_skies:crystal_dunes, MONSTER, blue_skies:emberback, 7, 1, 1
6622, none, blue_skies:crystal_dunes, MONSTER, blue_skies:infested_swarmer, 7, 1, 1
6623, none, blue_skies:crystal_dunes, CREATURE, blue_skies:crystal_camel, 5, 2, 3
6624, none, blue_skies:crystal_dunes, CREATURE, blue_skies:shade_monitor, 2, 2, 3
6625, none, blue_skies:sunset_maple_forest, MONSTER, blue_skies:venom_spider, 7, 1, 1
